"Hotels","Hotel ID","City","URL"
"Hotel Lobato","405229","Paysandu","https://www.booking.com/hotel/uy/lobato.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel London Palace","315941","Montevideo","https://www.booking.com/hotel/uy/london-palace.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Los Cedros","547682","Salto","https://www.booking.com/hotel/uy/los-cedros.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Los Pinos Country","337228","Punta Del Este","https://www.booking.com/hotel/uy/don-pepe.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Los Pinos Punta","9148614","Maldonado","https://www.booking.com/hotel/uy/los-pinos-punta.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Lujan","441917","Piriapolis","https://www.booking.com/hotel/uy/lujan.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel MANDALA BEACH CHIHUAHUA Naturista Nudista Opcional -Exclusivo Adultos-","5901157","Chihuahua","https://www.booking.com/hotel/uy/chihuahua-mandala-beach.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Marbella","401878","Punta del Este","https://www.booking.com/hotel/uy/marbella.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Marcos Dayman","9844044","Termas Del Dayman","https://www.booking.com/hotel/uy/marcos-dayman.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel MAXIM","1434376","Trinidad","https://www.booking.com/hotel/uy/maxim.en.html?aid=2410095&no_rooms=1&group_adults=2"
"HOTEL MEDITERRANEO","10779109","Montevideo","https://www.booking.com/hotel/uy/mediterraneo-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Mesón Do Vento","7730053","Piriápolis","https://www.booking.com/hotel/uy/meson-do-vento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Milano","350477","Punta del Este","https://www.booking.com/hotel/uy/milano.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Mirador del Dayman","570306","Termas del Daymán","https://www.booking.com/hotel/uy/el-mirador.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Montevideo - Leading Hotels of the World","9029940","Pocitos, Montevideo","https://www.booking.com/hotel/uy/montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Palace Piriápolis","1238487","Piriápolis","https://www.booking.com/hotel/uy/palace-piriapolis.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Palacio","400208","Montevideo","https://www.booking.com/hotel/uy/palacio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Palma de Mallorca","439664","La Paloma","https://www.booking.com/hotel/uy/palma-de-mallorca.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Papiros","430058","Paysandu","https://www.booking.com/hotel/uy/papiros.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Park Center","3140969","Paysandú","https://www.booking.com/hotel/uy/park-center.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Parque Oceánico","380703","La Coronilla","https://www.booking.com/hotel/uy/parque-oceanico.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Peninsula","11202976","Punta del Este","https://www.booking.com/hotel/uy/peninsula-punta-del-este3.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Perla del Plata","8481446","Colonia Del Sacramento","https://www.booking.com/hotel/uy/perla-del-plata-colonia-del-sacramento12.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Playa Brava","288070","Punta Del Este","https://www.booking.com/hotel/uy/playa-brava.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Playa Chihuahua","463928","Playa Chihuahua","https://www.booking.com/hotel/uy/playa-chihuahua.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Portezuelo","9375399","Punta Ballena","https://www.booking.com/hotel/uy/portezuelo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Posada La Comandancia","1720212","Melo","https://www.booking.com/hotel/uy/posada-la-comandancia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Puesta del Sol","375020","Punta del Este","https://www.booking.com/hotel/uy/puesta-del-sol.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Rex","335529","Piriápolis","https://www.booking.com/hotel/uy/rex.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Ricadi","358681","Piriapolis","https://www.booking.com/hotel/uy/ricadi.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Richmond","316246","Montevideo","https://www.booking.com/hotel/uy/richmond.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Rivadavia","1223472","Piriápolis","https://www.booking.com/hotel/uy/rivadavia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Rivera","310510","Colonia del Sacramento","https://www.booking.com/hotel/uy/rivera.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Romi","312771","Colonia","https://www.booking.com/hotel/uy/romi.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Romimar 3* Sup","318120","Punta del Este","https://www.booking.com/hotel/uy/romimar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Roosevelt","416951","Punta del Este","https://www.booking.com/hotel/uy/roosevelt.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Rosario","547093","Rosario","https://www.booking.com/hotel/uy/rosario.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Royal","1169801","Colonia del Sacramento","https://www.booking.com/hotel/uy/royal-colonia-del-sacramento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel San Diego","730840","Punta del Este","https://www.booking.com/hotel/uy/san-diego-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel San Martin","269305","Punta Del Este","https://www.booking.com/hotel/uy/san-martin.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Santa Cristina","313754","Durazno","https://www.booking.com/hotel/uy/santa-cristina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Sayonara by Las Calas","5628274","Paso de los Toros","https://www.booking.com/hotel/uy/sayonara-by-las-calas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Select","1517029","Piriápolis","https://www.booking.com/hotel/uy/select.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Sol Colonia","8899251","Colonia Del Sacramento","https://www.booking.com/hotel/uy/sol-colonia-colonia-del-sacramento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Solar del Acuario","1940273","Salto","https://www.booking.com/hotel/uy/solar-del-acuario.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Solerios","7782974","Punta del Este","https://www.booking.com/hotel/uy/solerios.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Suizo","6667630","Nueva Helvecia/colonia suiza","https://www.booking.com/hotel/uy/suizo-nueva-helvecia-47-colonia-suiza.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Sunset Beach","363296","Punta del Este","https://www.booking.com/hotel/uy/uy-sunset-beach.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Tamariz","332832","Piriápolis","https://www.booking.com/hotel/uy/tamariz.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Termal Dayman","401882","Salto","https://www.booking.com/hotel/uy/termal-dayman.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Termas Day","5498964","Salto","https://www.booking.com/hotel/uy/termas-day.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Terraza del Mar","359388","Punta del Este","https://www.booking.com/hotel/uy/terraza-del-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Terrazas del rio Negro","7626353","Pueblo Centenario","https://www.booking.com/hotel/uy/terrazas-del-rio-negro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Tia","426081","Salto","https://www.booking.com/hotel/uy/tia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Timbó","729925","Piriápolis","https://www.booking.com/hotel/uy/timbo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Tres Cruces","591910","Montevideo","https://www.booking.com/hotel/uy/tres-cruces.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Trinidad","6262754","Trinidad","https://www.booking.com/hotel/uy/trinidad-trinidad.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Uruguay","412565","Montevideo","https://www.booking.com/hotel/uy/uruguay.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Uruguay Brasil","1179219","Rivera","https://www.booking.com/hotel/uy/uruguay-brasil.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Village Termas de Dayman","271530","Termas del Daymán","https://www.booking.com/hotel/uy/village.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Viola","450383","La Paloma","https://www.booking.com/hotel/uy/viola.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Vista La Floresta","8020813","La Floresta","https://www.booking.com/hotel/uy/vista-la-floresta.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hotel Yeruti","347226","La Paloma","https://www.booking.com/hotel/uy/yeruti.en.html?aid=2410095&no_rooms=1&group_adults=2"
"House with large terrace, jacuzzi and gated parking for one car","8533345","Montevideo","https://www.booking.com/hotel/uy/house-with-large-terrace-and-jacuzzi.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hoxhohl Travel Lodge","9029110","Colonia Del Sacramento","https://www.booking.com/hotel/uy/hoxhohl-travel-lodge.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hué Hostel","9364768","Punta del Diablo","https://www.booking.com/hotel/uy/hue-hostel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Humilde espacio en el corazón de Minas","9584625","Minas","https://www.booking.com/hotel/uy/humilde-espacio-en-el-corazon-de-minas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hus Punta Rubia","2968702","Punta Rubia","https://www.booking.com/hotel/uy/hus-punta-rubia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hyatt Centric Montevideo","1781256","Montevideo","https://www.booking.com/hotel/uy/hyatt-centric-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Hyepy","11222283","Punta del Diablo","https://www.booking.com/hotel/uy/hyepy.en.html?aid=2410095&no_rooms=1&group_adults=2"
"I Casa de invitados cerquita de la playa buenas olas","9995609","La Aguada y Costa Azul","https://www.booking.com/hotel/uy/casa-de-invitados-cerquita-de-la-playa-buenas-olas-la-aguada-y-costa-azul.en.html?aid=2410095&no_rooms=1&group_adults=2"
"ibis Montevideo Rambla","483671","Montevideo","https://www.booking.com/hotel/uy/ibis-montevideo-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"ibis Styles Montevideo Biarritz","4324066","Montevideo","https://www.booking.com/hotel/uy/ibis-styles-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"IDALIA","11262163","Puimayen","https://www.booking.com/hotel/uy/idalia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"IDEAL EXCELENTE LOFT MANHATTAN ENTERO PET Friendly ZONA CENTRICA","7262786","Montevideo","https://www.booking.com/hotel/uy/excelente-loft-impecablemente-equipado-y-decorado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Ideal para disfrutar de la naturaleza y la playa","7118869","Playa Hermosa","https://www.booking.com/hotel/uy/ideal-para-disfrutar-de-la-naturaleza-y-la-playa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Idyllische Ferienwohnung zwischen Meer und See","9715497","Punta Ballena","https://www.booking.com/hotel/uy/idyllische-ferienwohnung-zwischen-meer-und-see.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Il Belvedere","296280","Punta Del Este","https://www.booking.com/hotel/uy/il-belvedere.en.html?aid=2410095&no_rooms=1&group_adults=2"
"il Gabbiano","6745761","La Paloma","https://www.booking.com/hotel/uy/il-gabbiano-la-paloma1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Il Mare Blu - Monoambiente completo","10493845","Pinamar","https://www.booking.com/hotel/uy/amplio-y-luminoso-monoambiente.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Il Tano Suites","1068967","Punta del Diablo","https://www.booking.com/hotel/uy/il-tano-suites.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Imaginate","3032908","Manantiales","https://www.booking.com/hotel/uy/imaginate.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Impecable 2 dormitorios Punta del Este. Torres Cardinal","9169291","Maldonado","https://www.booking.com/hotel/uy/impecable-2-dormitorios-punta-del-este-torres-cardinal.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Imperdible apartamento","11323953","Salto","https://www.booking.com/hotel/uy/imperdible-apartamento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Imperdible casa céntrica “Gracias Miguel“","9320618","Piriápolis","https://www.booking.com/hotel/uy/imperdible-casa-centrica-gracias-miguel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Imperdible salto centro","10840414","Salto","https://www.booking.com/hotel/uy/imperdible-salto-centro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"IMPERIALE Luxury Apartment","2765243","Punta del Este","https://www.booking.com/hotel/uy/imperiale-luxury-suite.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Imperialeluxuryapartment","11130832","Punta del Este","https://www.booking.com/hotel/uy/imperialeluxuryapartment.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Increible Vista al mar Centro de Punta del Este","554518","Punta del Este","https://www.booking.com/hotel/uy/punta-del-este-apartamento-1108-edificio-michelangelo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Indalo","1059024","Salto","https://www.booking.com/hotel/uy/indalo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Inmejorable salto centro","11406490","Salto","https://www.booking.com/hotel/uy/inmejorable-salto-centro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Inolvidable paz y belleza","9515525","Punta del Este","https://www.booking.com/hotel/uy/inolvidable-paz-y-belleza.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Inside and Out - Azul Jacaranda","9951379","Colonia del Sacramento","https://www.booking.com/hotel/uy/i-o-apartamento-007.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Inti","9942865","Punta del Diablo","https://www.booking.com/hotel/uy/inti-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Inti","11340143","Punta del Diablo","https://www.booking.com/hotel/uy/inti-punta-del-diablo1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Iona","9069415","Punta del Diablo","https://www.booking.com/hotel/uy/iona-lis.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Ipazia un jardín con vista al Océano","9056711","Santa Mónica","https://www.booking.com/hotel/uy/ipazia-un-jardin-con-vista-al-oceano.en.html?aid=2410095&no_rooms=1&group_adults=2"
"IPB La Juanita Este","11013510","La Juanita","https://www.booking.com/hotel/uy/vista-al-mar-y-jose-ignacio-la-juanita-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"IPB la Juanita Oeste","11013554","La Juanita","https://www.booking.com/hotel/uy/vista-al-mar-y-jose-ignacio-oeste.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Isabella y Avril","10381335","Piriápolis","https://www.booking.com/hotel/uy/isabella-y-avril.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Islamar","9337762","Punta del Este","https://www.booking.com/hotel/uy/islamar-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"ITALIA RANCH","6149387","MALDONADO","https://www.booking.com/hotel/uy/italia-ranch.en.html?aid=2410095&no_rooms=1&group_adults=2"
"ITALIFOREST1203","9858107","Punta del Este","https://www.booking.com/hotel/uy/italiforest1203.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Itsasoa","4545703","Barra del Chuy","https://www.booking.com/hotel/uy/itsasoa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jacarandá","3164498","La Aguada","https://www.booking.com/hotel/uy/jacaranda.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jamaica Punta del Este Hotel & Residence","369428","Punta del Este","https://www.booking.com/hotel/uy/jamaica.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jardín de Niza en Piriápolis","11110588","Piriápolis","https://www.booking.com/hotel/uy/jardin-de-niza-en-piriapolis-piriapolis.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jardines del Country","1673775","Punta del Este","https://www.booking.com/hotel/uy/jardines-del-country.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jardines del Country Penthouse","9632928","Punta del Este","https://www.booking.com/hotel/uy/jardines-del-country-penthouse.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jazmín","9677259","Aguas Dulces Rocha","https://www.booking.com/hotel/uy/jazmin.en.html?aid=2410095&no_rooms=1&group_adults=2"
"jazmin 2","7832435","Colonia Del Sacramento","https://www.booking.com/hotel/uy/containernico.en.html?aid=2410095&no_rooms=1&group_adults=2"
"jazmin1","6169919","Colonia Del Sacramento","https://www.booking.com/hotel/uy/casa-container.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Je Nous Casa","343128","Jose Ignacio","https://www.booking.com/hotel/uy/jenous-hostel.en.html?aid=2410095&no_rooms=1&group_adults=2"
"je nous studio 3","8485668","Maldonado","https://www.booking.com/hotel/uy/je-nous-studio-3.en.html?aid=2410095&no_rooms=1&group_adults=2"
"jenous 2 apartamento","7148345","José Ignacio","https://www.booking.com/hotel/uy/jenous-2-apartamento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Joan Miró Hotel","245514","Punta del Este","https://www.booking.com/hotel/uy/joan-miro.en.html?aid=2410095&no_rooms=1&group_adults=2"
"John Galt","10497019","Paysandú","https://www.booking.com/hotel/uy/john-galt.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jose Ignacio, Laguna Garzon","5831288","Rocha","https://www.booking.com/hotel/uy/jose-ignacio-laguna-garzon.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Jose Luis Arenas del Mar Torre 1","9761662","Punta del Este","https://www.booking.com/hotel/uy/jose-luis-arenas-del-mar-torre-1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Joyful","6990551","Maldonado","https://www.booking.com/hotel/uy/joyful.en.html?aid=2410095&no_rooms=1&group_adults=2"
